,betaInP,omega,gen,w,dist
0,0.23610133520663967,0.052093112129630616,0,0.002,12454931
0,0.3701254390952924,0.08783335521473046,0,0.002,19252369
0,0.5065405666439223,0.02020145330182829,0,0.002,4209135
0,0.6389927007480851,0.06970307665253186,0,0.002,16425129
0,0.1463323809111663,0.028534129328008043,0,0.002,6399854
0,0.9592061777839233,0.031583495009843886,0,0.002,7526390
0,0.12313849328109305,0.09401977383930242,0,0.002,19804799
0,0.01683911493691459,0.046997281474520085,0,0.002,11088459
0,0.8666964137563068,0.021811884662543857,0,0.002,4756766
0,0.6052678441626221,0.08951344420418231,0,0.002,19651759
0,0.7065727507048224,0.03878251759811946,0,0.002,9403378
0,0.035142105998833606,0.027645495566872846,0,0.002,6090433
0,0.7959481229193566,0.08398406158075411,0,0.002,18912153
0,0.8324102292903985,0.02252214845426566,0,0.002,4968930
0,0.818903102848097,0.09051512312616355,0,0.002,19933623
0,0.7550524979945804,0.010519145975824052,0,0.002,1979467
0,0.8715700623215161,0.0436938463606735,0,0.002,10772201
0,0.6130659893422138,0.09315478798447922,0,0.002,20033889
0,0.641058477929828,0.03851249983853201,0,0.002,9226532
0,0.3118471692365161,0.03920679971928717,0,0.002,9377529
0,0.7352966506398538,0.09601829354536273,0,0.002,20534552
0,0.33753620144448615,0.08305234625836633,0,0.002,18390182
0,0.343474845779033,0.0007210243220499568,0,0.002,833330
0,0.9625097431101362,0.06992054597900542,0,0.002,16624905
0,0.7811788370775041,0.02336206105545088,0,0.002,5133033
0,0.9237018850739525,0.08584108262418604,0,0.002,19458848
0,0.10873760830066626,0.06746549228633536,0,0.002,15535211
0,0.7617136569425063,0.06663420891521157,0,0.002,15916585
0,9.404507328236722e-05,0.024195111663148194,0,0.002,5080222
0,0.9588753021943425,0.0470387072883566,0,0.002,11795809
0,0.3683284786361295,0.01009981525938104,0,0.002,1778264
0,0.7244579061624362,0.08897759844806612,0,0.002,19397524
0,0.7098022026436884,0.0607796075908736,0,0.002,14564395
0,0.7424587998741334,0.09243105318013611,0,0.002,20291274
0,0.16535769751379048,0.08967427379456012,0,0.002,19108930
0,0.6672278870055737,0.0904156584778966,0,0.002,19852028
0,0.32003606709776067,0.027488080775443333,1.0,0.0018820878590090793,6181271.0
0,0.30858558161808036,0.03878326074429864,1.0,0.0018105188118091942,9197659.0
0,0.9428933322493943,0.015987819459316287,1.0,0.002396132717523415,3282105.0
0,0.3015277293711444,0.06065248985713394,1.0,0.0018040733290341866,14522261.0
0,0.5712997061363996,0.051774840260416156,1.0,0.0017078561752624304,12593904.0
0,0.28340245131899,0.062230489386065166,1.0,0.001826541619138104,14674376.0
0,0.4895762179715407,0.002661178507302686,1.0,0.0021928545492517727,873186.0
0,0.6122288051385987,0.006149730311058119,1.0,0.0021399725955981675,1173107.0
0,0.8826851762046222,0.00598216381129911,1.0,0.0024741160151491594,1209876.0
0,0.5110320728817173,0.05457987733487835,1.0,0.0017030013599709994,13280428.0
0,0.09855321453984606,0.027481559603158172,1.0,0.0021862870801250254,5955230.0
0,0.18590838831381729,0.021902488838109385,1.0,0.0020995703922174116,4559260.0
0,0.795004267639183,0.053066948487756685,1.0,0.0018628790594300499,13207197.0
0,0.6045396107361367,0.004323543492273242,1.0,0.002175453654639952,1023417.0
0,0.7429684336393361,0.05897868551865808,1.0,0.001818669329985918,14238912.0
0,0.15852821758151103,0.024805961513230116,1.0,0.0021067564655237133,5276069.0
0,0.9212781733374747,0.028775204747928114,1.0,0.002168956220058351,6737895.0
0,0.38682691122340135,0.02735873570315539,1.0,0.0018394338967854958,6166292.0
0,0.09979996977898398,0.04768574602152549,1.0,0.0020588605016323234,11286990.0
0,0.5326727538171224,0.04601274809302899,1.0,0.0017066406493712297,11185269.0
0,0.4427696867770359,0.05482489054352438,1.0,0.001712265757641313,13034072.0
0,0.049225959522982365,0.011570798280405997,1.0,0.0025571994931976247,2026990.0
0,0.6302263306084607,0.041623831246840076,1.0,0.0017451270372108216,10038667.0
0,0.6750543273967482,0.03827003620383031,1.0,0.0017844990065469448,9313912.0
0,0.4679365130363507,0.019736917091097345,1.0,0.0018956261604125366,4095615.0
0,0.4935312518255456,0.041327405497407,1.0,0.0017193041932093691,10073757.0
0,0.14562526131375808,0.009787835401324378,1.0,0.0023751674433595826,1647116.0
0,0.9623767649846487,0.049186393050602704,1.0,0.0021407192088711523,12234626.0
0,0.7540371778364094,0.04893462832697511,1.0,0.001818377409823846,11994458.0
0,0.48405410257272385,0.012261571953362981,1.0,0.0020035669744737274,2287540.0
0,0.22431364962104955,0.06139954018311387,1.0,0.0018862951795467335,14448545.0
0,0.2388821499688088,0.03844626386338759,1.0,0.0018805968327102447,9014986.0
0,0.21960734632229126,0.0481678175274451,1.0,0.0018726308079620808,11564371.0
0,0.35161756225403573,0.038007486318623815,1.0,0.00178300147817802,8916913.0
0,0.6688389204284909,0.04512682862900505,1.0,0.0017558539369130837,11029831.0
0,0.9802131224268906,0.05531067239695805,1.0,0.0021842499741388834,13607393.0
0,0.1648018575391551,0.060721913662597674,1.0,0.001964920157640767,14217613.0
0,0.37651629518618773,0.0391938152391724,1.0,0.001762775020114935,9296637.0
0,0.8753452025989021,0.005727232697195686,1.0,0.002465246263660312,1159914.0
0,0.7104059135321718,0.0417436940735203,1.0,0.00179540256194558,10208042.0
0,0.5089679617387608,0.030983377566769346,1.0,0.0017770884472440174,7140985.0
0,0.40170925314554295,0.012845190954962754,1.0,0.0020191589577356235,2387984.0
0,0.07231556991578174,0.013723747847473195,1.0,0.002454005125451171,2453942.0
0,0.0629580793290184,0.053164686254777646,1.0,0.0021316602951154135,12515027.0
0,0.30730029750624244,0.02017191401119051,1.0,0.001975980392255045,4111083.0
0,0.8609554241903692,0.01297782876587239,1.0,0.00228274246988341,2522953.0
0,0.5942240960780244,0.03348787989397019,1.0,0.0017726521640669167,7856505.0
0,0.8993246908095793,0.03114533293599441,1.0,0.002103654361319487,7375873.0
0,0.0308749759675504,0.01861714062603278,1.0,0.0024684801704176387,3658186.0
0,0.04854658970705855,0.04607778022361719,1.0,0.002168303317749442,10848003.0
0,0.3765017652899989,0.015624170226364358,1.0,0.0019886279669577836,3048450.0
0,0.1305328875320762,0.008487410788952751,1.0,0.002433828568751184,1483868.0
0,0.9374118545622103,0.04608327806481033,1.0,0.0020930957606862645,11594945.0
0,0.7904364365792601,0.04526761079542406,1.0,0.0018636238249880057,11099714.0
0,0.28090000867895376,0.04437049096037705,1.0,0.0018139509688607986,10561938.0
0,0.9690886529035035,0.038029693804057935,1.0,0.0021945838233066364,9409011.0
0,0.4443094559855539,0.00018491506676815428,1.0,0.002262191742524113,828783.0
0,0.6615170208568257,0.007822036619768,1.0,0.002135483306071921,1444606.0
0,0.5802558292964792,0.03770615254543789,1.0,0.0017436456090417678,9100032.0
0,0.36282615294139303,0.04129372252496249,1.0,0.0017617215386168486,9932047.0
0,0.6537863946722636,0.0060383375846090465,1.0,0.0021666673000025594,1195528.0
0,0.9807861118070927,0.047710230400994834,1.0,0.0021840744737348754,11655301.0
0,0.8568286662377801,0.015582103460592148,1.0,0.002228807162866441,3162207.0
0,0.22377759060402858,0.012214158755030576,1.0,0.0021966633147014313,2246445.0
0,0.6832067618992063,0.018631258662687326,1.0,0.0019701939988560875,3844779.0
0,0.0385605354762411,0.049437415825101236,1.0,0.0021858712291252893,11636537.0
0,0.08588609251124135,0.003261510035854502,1.0,0.002666714176879605,802355.0
0,0.6680805836137469,0.05653985086745973,1.0,0.0017539882441227038,13651009.0
0,0.6426160254667626,0.00899206698544723,1.0,0.0021000126980036025,1623768.0
0,0.08986420453147681,0.005678062973906289,1.0,0.002592746044859883,1080655.0
0,0.2951095657992757,0.021179015465723712,1.0,0.001974233824202928,4359638.0
0,0.531500354079385,0.004441179551612565,1.0,0.0021528793303536597,1004596.0
0,0.5037745514701955,0.022552921200289285,1.0,0.0018576263048078038,4852343.0
0,0.41843186300226115,0.0338265259674924,1.0,0.0017738309890324249,7980996.0
0,0.5193036038384786,0.0029417734027945425,1.0,0.0021854140650273478,851152.0
0,0.2616405930430192,0.059160423897414126,1.0,0.0018363288937735106,14094153.0
0,0.03427654043400419,0.027664282901174488,1.0,0.0023290275078522724,6176022.0
0,0.9066133737807983,0.03515811708766787,1.0,0.0020847265187187718,8506092.0
0,0.8366337382216015,0.055062586445355055,1.0,0.0019193533026354676,13547951.0
0,0.4876613299253536,0.04298563114340356,1.0,0.0017142501664426943,10424701.0
0,0.38549718923372894,0.0586177304087501,1.0,0.0017415799747651614,14013965.0
0,0.6140333718858748,0.010065596197456853,1.0,0.0020643562278727045,1831642.0
0,0.21252913674419233,0.055866523302236494,1.0,0.0018840973778186615,13132372.0
0,0.8901165054465949,0.010029154066075782,1.0,0.0023977061582928197,1856943.0
0,0.6725488225381786,0.05490272827526278,1.0,0.0017539738195229402,13533935.0
0,0.38085291069718313,0.03337511327881218,1.0,0.0017936163350450239,7845669.0
0,0.3813863060420097,0.03609859622034461,1.0,0.0017761559354892281,8589221.0
0,0.3437249049493048,0.027067400994610396,1.0,0.001868316135478962,6105454.0
0,0.8844681335654158,0.01507972518404737,1.0,0.002288123570664433,2989378.0
0,0.2180476674505637,0.025119248888001003,1.0,0.002014430532215198,5550694.0
0,0.2713767884609721,0.042964779946659454,1.0,0.0018272066705130356,10374936.0
0,0.33617835940335644,0.00677804748201123,1.0,0.002176403404234002,1219975.0
0,0.14869106916014138,0.03647856459965238,1.0,0.0020168535278176185,8409397.0
0,0.4058413535840557,0.029735806140947306,1.0,0.001809403492410322,6822877.0
0,0.5403495867014533,0.026184501307301638,1.0,0.0018207162402527968,5846198.0
0,0.5163344577277329,0.025263705890020798,1.0,0.0018282469778145983,5627963.0
0,0.5150613177432208,0.007740947640610618,1.0,0.0020839283555532198,1403659.0
0,0.12212427027347539,0.028104445332457907,1.0,0.002133759433272924,6300107.0
0,0.7625481681610242,0.005499983916788159,1.0,0.002285229020229838,1118786.0
0,0.352938633766377,0.027451592024450588,1.0,0.001858374851863366,6240633.0
0,0.6181263465729595,0.01443849142580643,1.0,0.0019919019359165217,2740646.0
0,0.5969814119264778,0.007931932504973982,1.0,0.002097275171617757,1502825.0
0,0.4892141151001877,0.017066599298548816,1.0,0.001928680467687054,3422013.0
0,0.03370255303256864,0.04519188233630892,1.0,0.002204888993444808,10502446.0
0,0.8380782821393375,0.05394294094914188,1.0,0.001919834273944283,13320141.0
0,0.19147753079989022,0.011151909181895577,1.0,0.002265793737332043,1974641.0
0,0.395318361732596,0.00503405772016066,1.0,0.0021716209369375627,1063338.0
0,0.41583244193959235,0.051173239549655206,1.0,0.0017182849869619536,12431681.0
0,0.2871931180109883,0.008313657000344907,1.0,0.0021925697940413376,1501247.0
0,0.7524673826078325,0.03732410511310699,1.0,0.00185351585990049,8898092.0
0,0.48639760101203944,0.04193149707498895,1.0,0.0017177575067082189,10170284.0
0,0.21847845697413043,0.008899057949750681,1.0,0.002269163434642175,1583346.0
0,0.23366937022674633,0.05926318738544333,1.0,0.0018672640810042753,13873810.0
0,0.5787155001921243,0.05237952013316388,1.0,0.0017098726524345936,12811173.0
0,0.6222097118500272,0.0591932280682404,1.0,0.0017365644830973019,14439496.0
0,0.36160476874615993,0.051740771378929115,1.0,0.0017440930928784276,12463871.0
0,0.3426955655493922,0.06006921877930339,1.0,0.0017708325610209844,14291272.0
0,0.4014742235429218,0.022812597465965957,1.0,0.001879756886288998,4944172.0
0,0.485647430485069,0.04088388100880228,1.0,0.0017216134150356119,9885926.0
0,0.5168916114499829,0.02282135033936583,1.0,0.001854515777981114,5013467.0
0,0.1437909548724906,0.03656880755250101,1.0,0.0020243827084234184,8500421.0
0,0.7844359013778165,0.05592910377220233,1.0,0.001854392061724665,13672926.0
0,0.8037674724033174,0.0207274329039677,1.0,0.002068478627270896,4500619.0
0,0.83961861896349,0.0528078478058468,1.0,0.0019209673890968441,13076156.0
0,0.04890477475388211,0.023294647331594923,1.0,0.0023493544982899632,4886287.0
0,0.7776211575297227,0.029883342315186533,1.0,0.0019338153093751002,6957716.0
0,0.680881533710583,0.04459853203667837,1.0,0.0017649048511963238,11006872.0
0,0.323018948422248,0.049317185032789104,1.0,0.0017703296603067175,11847107.0
0,0.3569500221520308,0.015434569148880745,1.0,0.002004154393012296,2888843.0
0,0.6427222610817402,0.06138253799836642,1.0,0.0017538236253369691,14811689.0
0,0.9053112486290565,0.05324011052468482,1.0,0.002027154387540785,13134792.0
0,0.6860748990661301,0.056417653064396694,1.0,0.001765553283715381,13771157.0
0,0.30703818852266723,0.044672888395102014,1.0,0.0017902562076876438,10794586.0
0,0.36288924444447923,0.047826010510797996,1.0,0.0017453906563902357,11523246.0
0,0.9657119635451907,0.04658605834660078,1.0,0.0021519094905006423,11660285.0
0,0.2932857131373475,0.04484145130625505,1.0,0.0018015113058821126,10775623.0
0,0.03635495635932451,0.05578025777923325,1.0,0.0021954834181108756,13046549.0
0,0.445013957663046,0.02964308273513126,1.0,0.0017966076754042245,6745906.0
0,0.1636727911069605,0.030258467911889877,1.0,0.002040927949953817,6808629.0
0,0.5124386226730389,0.04921418034561826,1.0,0.001701585890891451,12061473.0
0,0.15566764429888785,0.03571885048906869,1.0,0.0020104968412561937,8258813.0
0,0.7125993378767781,0.039477005783435444,1.0,0.001806427335722349,9599742.0
0,0.6901287313360522,0.009725405944086385,1.0,0.002120878878564017,1770475.0
0,0.15899076577928953,0.041134868356178904,1.0,0.0019757072846904437,9728731.0
0,0.9221776641896723,0.05929115404435794,1.0,0.002072404777780509,14637313.0
0,0.1983605593219732,0.03916616677586235,1.0,0.0019275278960819637,9176972.0
0,0.740471179761326,0.052702851959361,1.0,0.0018048410074527617,12774915.0
0,0.1662481253072371,0.04246772063926351,1.0,0.0019592739721992223,10039932.0
0,0.13883612034817705,0.019736618136151234,1.0,0.002209264352968174,3966879.0
0,0.14164181059354514,0.04576715711002262,1.0,0.00198834339683524,10926188.0
0,0.007034043440136445,0.014984787379846841,1.0,0.0026033882024584956,2734827.0
0,0.9698892988719334,0.00343150254225795,1.0,0.002754292083916015,916567.0
0,0.3199083702413401,0.022506156581531496,1.0,0.0019357567314691418,4797125.0
0,0.19487794879640064,0.05994494312204405,1.0,0.0019185115136778565,14092625.0
0,0.21255528498228082,0.054518643462096256,1.0,0.0018818609835382252,13030082.0
0,0.0007292633026986794,0.0001238375256607735,1.0,0.0030153938411074375,785295.0
0,0.9486749855819736,0.006067256055648109,1.0,0.0026255356674716136,1220330.0
0,0.6834147837905478,0.04651813150540957,1.0,0.0017625478660038309,11469740.0
0,0.6160628532009075,0.021124802514949418,1.0,0.0018974766799469641,4467958.0
0,0.5921739342214124,0.01896792525497898,1.0,0.0019155672923099687,3951393.0
0,0.7033242439109947,0.04585689953726277,1.0,0.001778227144546979,11244091.0
0,0.04840106576708442,0.01169520448061364,1.0,0.002556678458395464,2054340.0
0,0.7832492491671109,0.056605673791488585,1.0,0.0018544236709165985,13933259.0
0,0.24195499276595073,0.012722196797264728,1.0,0.0021627508144855235,2335850.0
0,0.668902979066664,0.020904609515167656,1.0,0.001929931562242461,4397663.0
0,0.2668231540778917,2.3736221354706162e-05,1.0,0.0024106526362710073,842454.0
0,0.33148443828987245,0.022717686596921062,1.0,0.0019239736626415955,4795952.0
0,0.42508093828549615,0.04104773107712072,1.0,0.00173408128261089,9856217.0
0,0.4922996547551964,0.038920129706263046,1.0,0.001729252838703665,9351901.0
0,0.538826287608458,0.03593355343066833,1.0,0.001745366711970775,8675749.0
0,0.685243708842638,0.04079304208138145,1.0,0.0017801532039496341,9911903.0
0,0.5638734788125208,0.0404327392201576,1.0,0.0017274615963876621,9726784.0
0,0.20738912445200428,0.01086427509643545,1.0,0.002246365729561625,1928533.0
0,0.4771061171220996,0.005478571030993494,1.0,0.002132556682920271,1121705.0
0,0.02790388593930654,0.05813396571906787,1.0,0.002222147645987415,13668902.0
0,0.6477971336499739,0.032788642514235584,1.0,0.001801046349894461,7740044.0
0,0.28687237957854117,0.009477631770368027,1.0,0.0021697653084548556,1667029.0
0,0.12546148820899605,0.00039808952474339665,1.0,0.0026522622740014004,787461.0
0,0.5657500436631855,0.023768279743241933,1.0,0.0018500634000298416,5244172.0
0,0.07372388594283286,0.04053704897201592,1.0,0.0021335826899239844,9517323.0
0,0.6789951083672094,0.0324389266598759,1.0,0.0018228679705664574,7756255.0
0,0.9903009746400497,0.03577995300683336,1.0,0.002260008835494168,8684485.0
0,0.6093809992030048,0.05707635061888347,1.0,0.0017258506869848103,13830583.0
0,0.5786241627254478,0.03965705448977382,1.0,0.0017341060647681887,9639547.0
0,0.21826416316976094,0.048712827664346994,1.0,0.0018736817174579146,11763420.0
0,0.3485028735665621,0.0332862754372758,1.0,0.0018133669338047658,7728388.0
0,0.9425960025304247,0.029792660538558474,1.0,0.002202847558080964,7008394.0
0,0.5971984203103999,0.04175755654053197,1.0,0.001731455231091556,10168324.0
0,0.2615486205246331,0.06280579683798145,1.0,0.001850632397704172,14771496.0
0,0.7419463794876949,0.037157828253713,1.0,0.0018441122993337045,8984012.0
0,0.26256703452126523,0.011595517907842016,1.0,0.002157426496247341,2025314.0
0,0.8809653719607209,0.021873217454400292,1.0,0.0021750352571327943,4833143.0
0,0.6266891653924556,0.0352286025342035,1.0,0.0017743003472726283,8410204.0
0,0.5212501962738612,0.0137831944791677,1.0,0.0019772087359705235,2596176.0
0,0.4180652045036421,0.0478189661959036,1.0,0.0017195594368827184,11350314.0
0,0.36584722118835444,0.05952201592173759,1.0,0.0017546945096647763,14152420.0
0,0.23786555000599047,0.03467517028098994,1.0,0.0019041822968926172,8074235.0
0,0.9210120315470007,0.03959638524185193,1.0,0.0020847489775344154,9652057.0
0,0.28497198029314585,0.026828836310960488,1.0,0.00191969254319384,5939187.0
0,0.8412572032157244,0.05744156605585474,1.0,0.001930987915602815,14202438.0
0,0.9266273909323485,0.059596323465283284,1.0,0.002082190082202375,14570343.0
0,0.7520128912724074,0.060068074282136785,1.0,0.0018310368707371216,14790560.0
0,0.2032592286772789,0.0013409214181892767,1.0,0.0024713865900398866,809608.0
0,0.7406436390417855,0.0026897468929177604,1.0,0.002323832055630132,879421.0
0,0.35536143272139303,0.004865955822555997,1.0,0.002201849203714804,1038575.0
0,0.8391609211136635,0.017316204166062873,1.0,0.0021708343424196295,3558112.0
