,holding_id,destination,distance,originID,destID,size_origin,size_destination
7086,35133046,35133364,2624,81,85,106,180
7087,35188048,35133364,5362,82,85,10,180
7088,35305165,35133364,10727,83,85,236,180
7089,35171241,35133364,13172,84,85,840,180
7090,35133364,35133364,0,85,85,180,180
7091,35133039,35133364,3209,86,85,284,180
7092,35171160,35133364,12680,87,85,284,180
7093,35133012,35133364,8689,88,85,74,180
7094,35133200,35133364,8084,89,85,305,180
7095,35133254,35133364,6685,90,85,161,180
7096,35171056,35133364,14352,91,85,1,180
7097,35133165,35133364,6952,92,85,13,180
7098,35331010,35133364,11139,93,85,237,180
7099,35171283,35133364,12452,94,85,150,180
7100,35133389,35133364,815,95,85,291,180
7101,35133355,35133364,6749,96,85,17,180
7102,35331005,35133364,8609,97,85,129,180
7103,35133344,35133364,6070,98,85,87,180
7104,35133394,35133364,5534,99,85,333,180
7105,35340078,35133364,10547,101,85,301,180
7106,35133049,35133364,4903,102,85,219,180
7107,35331089,35133364,7391,103,85,3,180
7108,35133379,35133364,4425,104,85,519,180
7109,35331095,35133364,13944,105,85,3,180
7110,35133331,35133364,1628,106,85,162,180
7111,35331004,35133364,10061,107,85,267,180
7112,35133058,35133364,1843,108,85,169,180
7113,35340012,35133364,12060,109,85,640,180
7114,35133009,35133364,420,110,85,237,180
7115,35133390,35133364,3895,111,85,103,180
7116,35133081,35133364,5163,112,85,1,180
7117,35133387,35331095,11863,0,105,2,3
7118,35331013,35331095,3098,1,105,88,3
7119,35340004,35331095,11784,3,105,499,3
7120,35133024,35331095,11736,5,105,126,3
7121,35133089,35331095,13681,6,105,160,3
7122,35133186,35331095,14774,7,105,309,3
7123,35133375,35331095,13948,8,105,211,3
7124,35331130,35331095,2412,9,105,64,3
7125,35133382,35331095,7779,10,105,265,3
7126,35133356,35331095,13094,12,105,74,3
7127,35340005,35331095,12686,14,105,402,3
7128,35331008,35331095,2467,15,105,150,3
7129,35133061,35331095,13590,16,105,34,3
7130,35133371,35331095,10672,18,105,258,3
7131,35133229,35331095,11736,19,105,101,3
7132,35133220,35331095,10598,20,105,121,3
7133,35133057,35331095,11294,21,105,322,3
7134,35331036,35331095,3659,23,105,9,3
7135,35133048,35331095,11294,24,105,1181,3
7136,35331082,35331095,1151,25,105,152,3
7137,35133380,35331095,14318,26,105,250,3
7138,35188007,35331095,6799,27,105,102,3
7139,35331077,35331095,5850,28,105,221,3
7140,35331028,35331095,4935,29,105,6,3
7141,35340003,35331095,11519,30,105,1029,3
7142,35331012,35331095,5938,33,105,386,3
7143,35133044,35331095,13057,34,105,146,3
7144,35133168,35331095,11689,35,105,54,3
7145,35133014,35331095,11173,36,105,206,3
7146,35133292,35331095,14975,37,105,140,3
7147,35340094,35331095,12659,38,105,1200,3
7148,35331084,35331095,2039,39,105,166,3
7149,35305149,35331095,13169,40,105,321,3
7150,35331086,35331095,6210,41,105,2,3
7151,35133360,35331095,14322,44,105,213,3
7152,35133075,35331095,11707,47,105,210,3
7153,35133388,35331095,9000,48,105,8,3
7154,35133273,35331095,12170,49,105,50,3
7155,35133310,35331095,10672,50,105,227,3
7156,35340139,35331095,9939,51,105,2,3
7157,35331122,35331095,6242,52,105,184,3
7158,35188059,35331095,7473,53,105,288,3
7159,35340065,35331095,9057,54,105,449,3
7160,35331074,35331095,3869,56,105,234,3
7161,35133395,35331095,11294,57,105,344,3
7162,35133336,35331095,10106,58,105,1870,3
7163,35133314,35331095,9652,60,105,994,3
7164,35133026,35331095,6733,61,105,130,3
7165,35133339,35331095,14935,62,105,223,3
7166,35331018,35331095,2472,63,105,103,3
7167,35331067,35331095,800,64,105,184,3
7168,35133170,35331095,14385,66,105,137,3
7169,35133293,35331095,6598,67,105,193,3
7170,35133227,35331095,12913,68,105,23,3
7171,35133372,35331095,11298,69,105,128,3
7172,35133418,35331095,13781,70,105,5,3
7173,35340141,35331095,12485,71,105,192,3
7174,35340079,35331095,11162,72,105,260,3
7175,35133038,35331095,14796,73,105,469,3
7176,35133340,35331095,12639,74,105,271,3
7177,35133033,35331095,11679,75,105,450,3
7178,35331014,35331095,2162,76,105,361,3
7179,35133346,35331095,12631,80,105,489,3
7180,35133046,35331095,11689,81,105,106,3
7181,35188048,35331095,10432,82,105,10,3
7182,35305165,35331095,14177,83,105,236,3
7183,35133364,35331095,13944,85,105,180,3
7184,35133039,35331095,10744,86,105,284,3
7185,35133012,35331095,8272,88,105,74,3
7186,35133200,35331095,7348,89,105,305,3
7187,35133254,35331095,7424,90,105,161,3
7188,35133165,35331095,7913,92,105,13,3
7189,35331010,35331095,2963,93,105,237,3
7190,35133389,35331095,13257,95,105,291,3
7191,35133355,35331095,7308,96,105,17,3
7192,35331005,35331095,5639,97,105,129,3
7193,35133344,35331095,13458,98,105,87,3
7194,35133394,35331095,13548,99,105,333,3
7195,35340078,35331095,10744,101,105,301,3
7196,35133049,35331095,10538,102,105,219,3
7197,35331089,35331095,6588,103,105,3,3
7198,35133379,35331095,13441,104,105,519,3
7199,35331095,35331095,0,105,105,3,3
7200,35133331,35331095,13345,106,105,162,3
7201,35331004,35331095,3935,107,105,267,3
7202,35340012,35331095,8485,109,105,640,3
7203,35133009,35331095,14249,110,105,237,3
7204,35133390,35331095,10449,111,105,103,3
7205,35133081,35331095,14190,112,105,1,3
7206,35133387,35171193,14660,0,55,2,211
7207,35171272,35171193,1660,2,55,85,211
7208,35171134,35171193,2717,4,55,213,211
7209,35133089,35171193,13083,6,55,160,211
7210,35133186,35171193,14380,7,55,309,211
7211,35171192,35171193,3452,11,55,69,211
7212,35171235,35171193,2034,13,55,517,211
7213,35171135,35171193,2457,17,55,126,211
7214,35133029,35171193,14456,22,55,590,211
7215,35171048,35171193,4675,31,55,251,211
7216,35171060,35171193,2281,32,55,800,211
7217,35133044,35171193,14171,34,55,146,211
7218,35171240,35171193,1805,42,55,283,211
7219,35171267,35171193,1948,43,55,101,211
7220,35171063,35171193,3934,45,55,273,211
7221,35171038,35171193,1168,46,55,167,211
7222,35133075,35171193,14931,47,55,210,211
7223,35171193,35171193,0,55,55,211,211
7224,35171020,35171193,1870,59,55,2,211
7225,35133339,35171193,14042,62,55,223,211
7226,35171208,35171193,4685,65,55,107,211
7227,35133170,35171193,12291,66,55,137,211
7228,35133227,35171193,13887,68,55,23,211
7229,35133418,35171193,12683,70,55,5,211
7230,35133340,35171193,13838,74,55,271,211
7231,35171250,35171193,2497,77,55,196,211
7232,35171008,35171193,3478,78,55,214,211
7233,35171159,35171193,1774,79,55,1031,211
7234,35171241,35171193,2083,84,55,840,211
7235,35171160,35171193,3034,87,55,284,211
7236,35171056,35171193,1063,91,55,1,211
7237,35171283,35171193,3452,94,55,150,211
7238,35171107,35171193,0,100,55,174,211
7239,35133379,35171193,13101,104,55,519,211
7240,35133331,35171193,14570,106,55,162,211
7241,35133009,35171193,14836,110,55,237,211
7242,35133081,35171193,12207,112,55,1,211
7243,35133387,35133029,8590,0,22,2,590
7244,35171272,35133029,13179,2,22,85,590
7245,35340004,35133029,14953,3,22,499,590
7246,35171134,35133029,12197,4,22,213,590
7247,35133024,35133029,7775,5,22,126,590
7248,35133089,35133029,7314,6,22,160,590
7249,35133186,35133029,3981,7,22,309,590
7250,35133375,35133029,4528,8,22,211,590
7251,35133382,35133029,10646,10,22,265,590
7252,35171192,35133029,11148,11,22,69,590
7253,35133356,35133029,8582,12,22,74,590
7254,35171235,35133029,13074,13,22,517,590
7255,35133061,35133029,4732,16,22,34,590
7256,35171135,35133029,12153,17,22,126,590
7257,35133371,35133029,8198,18,22,258,590
7258,35133229,35133029,7775,19,22,101,590
7259,35133220,35133029,8331,20,22,121,590
7260,35133057,35133029,9838,21,22,322,590
7261,35133029,35133029,0,22,22,590,590
7262,35331036,35133029,14637,23,22,9,590
7263,35133048,35133029,9838,24,22,1181,590
7264,35133380,35133029,4089,26,22,250,590
7265,35188007,35133029,12657,27,22,102,590
7266,35331077,35133029,12849,28,22,221,590
7267,35331028,35133029,13434,29,22,6,590
7268,35340003,35133029,12625,30,22,1029,590
7269,35171048,35133029,9787,31,22,251,590
7270,35171060,35133029,12352,32,22,800,590
7271,35331012,35133029,12531,33,22,386,590
7272,35133044,35133029,6726,34,22,146,590
7273,35133168,35133029,6615,35,22,54,590
7274,35133014,35133029,7147,36,22,206,590
7275,35133292,35133029,7915,37,22,140,590
7276,35340094,35133029,13268,38,22,1200,590
7277,35305149,35133029,11310,40,22,321,590
7278,35331086,35133029,12340,41,22,2,590
7279,35171240,35133029,12699,42,22,283,590
7280,35133360,35133029,7221,44,22,213,590
7281,35171063,35133029,10565,45,22,273,590
7282,35171038,35133029,13294,46,22,167,590
7283,35133075,35133029,8391,47,22,210,590
7284,35133388,35133029,11071,48,22,8,590
7285,35133273,35133029,6270,49,22,50,590
7286,35133310,35133029,8198,50,22,227,590
7287,35340139,35133029,13863,51,22,2,590
7288,35331122,35133029,12988,52,22,184,590
7289,35188059,35133029,11630,53,22,288,590
7290,35171193,35133029,14456,55,22,211,590
7291,35331074,35133029,14493,56,22,234,590
7292,35133395,35133029,9838,57,22,344,590
7293,35133336,35133029,8475,58,22,1870,590
7294,35171020,35133029,13450,59,22,2,590
7295,35133314,35133029,11321,60,22,994,590
7296,35133026,35133029,11937,61,22,130,590
7297,35133339,35133029,4019,62,22,223,590
7298,35171208,35133029,10265,65,22,107,590
7299,35133170,35133029,7364,66,22,137,590
7300,35133293,35133029,11962,67,22,193,590
7301,35133227,35133029,7502,68,22,23,590
7302,35133372,35133029,7157,69,22,128,590
7303,35133418,35133029,8101,70,22,5,590
7304,35340141,35133029,12664,71,22,192,590
7305,35340079,35133029,12973,72,22,260,590
7306,35133038,35133029,3541,73,22,469,590
7307,35133340,35133029,8401,74,22,271,590
7308,35133033,35133029,7235,75,22,450,590
7309,35171008,35133029,11157,78,22,214,590
7310,35171159,35133029,12927,79,22,1031,590
7311,35133346,35133029,6303,80,22,489,590
7312,35133046,35133029,6615,81,22,106,590
7313,35188048,35133029,9736,82,22,10,590
7314,35305165,35133029,11810,83,22,236,590
7315,35171241,35133029,12524,84,22,840,590
7316,35133364,35133029,4539,85,22,180,590
7317,35133039,35133029,7684,86,22,284,590
7318,35171160,35133029,12548,87,22,284,590
7319,35133012,35133029,11993,88,22,74,590
7320,35133200,35133029,11812,89,22,305,590
7321,35133254,35133029,10897,90,22,161,590
7322,35171056,35133029,13426,91,22,1,590
7323,35133165,35133029,10806,92,22,13,590
7324,35171283,35133029,11148,94,22,150,590
7325,35133389,35133029,5096,95,22,291,590
7326,35133355,35133029,10998,96,22,17,590
7327,35331005,35133029,13109,97,22,129,590
7328,35133344,35133029,7465,98,22,87,590
7329,35133394,35133029,6944,99,22,333,590
7330,35171107,35133029,14456,100,22,174,590
7331,35340078,35133029,12906,101,22,301,590
7332,35133049,35133029,9311,102,22,219,590
7333,35331089,35133029,11708,103,22,3,590
7334,35133379,35133029,7942,104,22,519,590
7335,35133331,35133029,5787,106,22,162,590
7336,35331004,35133029,14479,107,22,267,590
7337,35133058,35133029,2912,108,22,169,590
7338,35133009,35133029,4366,110,22,237,590
7339,35133390,35133029,8431,111,22,103,590
7340,35133081,35133029,8276,112,22,1,590
7341,35133387,35133395,9818,0,57,2,344
7342,35331013,35133395,8456,1,57,88,344
7343,35340004,35133395,5359,3,57,499,344
7344,35133024,35133395,8672,5,57,126,344
7345,35133089,35133395,10482,6,57,160,344
7346,35133186,35133395,8374,7,57,309,344
7347,35133375,35133395,5716,8,57,211,344
7348,35331130,35133395,9045,9,57,64,344
7349,35133382,35133395,4774,10,57,265,344
7350,35133356,35133395,1867,12,57,74,344
7351,35340005,35133395,6510,14,57,402,344
7352,35331008,35133395,9324,15,57,150,344
7353,35133061,35133395,6027,16,57,34,344
7354,35133371,35133395,7573,18,57,258,344
7355,35133229,35133395,8672,19,57,101,344
7356,35133220,35133395,7686,20,57,121,344
7357,35133057,35133395,0,21,57,322,344
7358,35133029,35133395,9838,22,57,590,344
7359,35331036,35133395,8188,23,57,9,344
7360,35133048,35133395,0,24,57,1181,344
7361,35331082,35133395,10416,25,57,152,344
7362,35133380,35133395,6179,26,57,250,344
7363,35188007,35133395,9290,27,57,102,344
7364,35331077,35133395,8325,28,57,221,344
7365,35331028,35133395,7877,29,57,6,344
7366,35340003,35133395,3031,30,57,1029,344
7367,35331012,35133395,5841,33,57,386,344
7368,35133044,35133395,9172,34,57,146,344
7369,35133168,35133395,5268,35,57,54,344
7370,35133014,35133395,5851,36,57,206,344
7371,35133292,35133395,3733,37,57,140,344
7372,35340094,35133395,4112,38,57,1200,344
7373,35331084,35133395,9546,39,57,166,344
7374,35305149,35133395,2847,40,57,321,344
7375,35331086,35133395,5499,41,57,2,344
7376,35133360,35133395,3339,44,57,213,344
7377,35133075,35133395,9412,47,57,210,344
7378,35133388,35133395,2297,48,57,8,344
7379,35133273,35133395,4692,49,57,50,344
7380,35133310,35133395,7573,50,57,227,344
7381,35340139,35133395,4025,51,57,2,344
7382,35331122,35133395,9143,52,57,184,344
7383,35188059,35133395,8498,53,57,288,344
7384,35340065,35133395,5363,54,57,449,344
7385,35331074,35133395,7719,56,57,234,344
7386,35133395,35133395,0,57,57,344,344
7387,35133336,35133395,3654,58,57,1870,344
7388,35133314,35133395,1805,60,57,994,344
7389,35133026,35133395,4937,61,57,130,344
7390,35133339,35133395,8709,62,57,223,344
7391,35331018,35133395,9105,63,57,103,344
7392,35331067,35133395,10510,64,57,184,344
7393,35133170,35133395,11206,66,57,137,344
7394,35133293,35133395,5191,67,57,193,344
7395,35133227,35133395,9841,68,57,23,344
7396,35133372,35133395,6572,69,57,128,344
7397,35133418,35133395,11270,70,57,5,344
7398,35340141,35133395,3493,71,57,192,344
7399,35340079,35133395,3271,72,57,260,344
7400,35133038,35133395,7496,73,57,469,344
7401,35133340,35133395,10447,74,57,271,344
7402,35133033,35133395,7736,75,57,450,344
7403,35331014,35133395,9890,76,57,361,344
7404,35133346,35133395,7939,80,57,489,344
7405,35133046,35133395,5268,81,57,106,344
7406,35188048,35133395,9521,82,57,10,344
7407,35305165,35133395,3969,83,57,236,344
7408,35133364,35133395,7499,85,57,180,344
7409,35133039,35133395,6396,86,57,284,344
7410,35133012,35133395,3070,88,57,74,344
7411,35133200,35133395,4050,89,57,305,344
7412,35133254,35133395,5445,90,57,161,344
7413,35133165,35133395,4046,92,57,13,344
7414,35331010,35133395,9622,93,57,237,344
7415,35133389,35133395,6752,95,57,291,344
7416,35133355,35133395,5649,96,57,17,344
7417,35331005,35133395,8528,97,57,129,344
7418,35133344,35133395,2629,98,57,87,344
7419,35133394,35133395,3016,99,57,333,344
7420,35340078,35133395,3117,101,57,301,344
7421,35133049,35133395,9112,102,57,219,344
7422,35331089,35133395,6304,103,57,3,344
7423,35133379,35133395,10812,104,57,519,344
7424,35331095,35133395,11294,105,57,3,344
7425,35133331,35133395,8414,106,57,162,344
7426,35331004,35133395,8676,107,57,267,344
7427,35133058,35133395,7567,108,57,169,344
7428,35340012,35133395,5334,109,57,640,344
7429,35133009,35133395,7914,110,57,237,344
7430,35133390,35133395,7590,111,57,103,344
7431,35133081,35133395,11775,112,57,1,344
7432,35133387,35133388,9095,0,48,2,8
7433,35331013,35133388,6169,1,48,88,8
7434,35340004,35133388,5626,3,48,499,8
7435,35133024,35133388,8089,5,48,126,8
7436,35133089,35133388,10131,6,48,160,8
7437,35133186,35133388,8815,7,48,309,8
7438,35133375,35133388,6609,8,48,211,8
7439,35331130,35133388,6750,9,48,64,8
7440,35133382,35133388,3038,10,48,265,8
7441,35133356,35133388,4105,12,48,74,8
7442,35340005,35133388,6878,14,48,402,8
7443,35331008,35133388,7084,15,48,150,8
7444,35133061,35133388,6670,16,48,34,8
7445,35133371,35133388,6830,18,48,258,8
7446,35133229,35133388,8089,19,48,101,8
7447,35133220,35133388,6906,20,48,121,8
7448,35133057,35133388,2297,21,48,322,8
7449,35133029,35133388,11071,22,48,590,8
7450,35331036,35133388,5927,23,48,9,8
7451,35133048,35133388,2297,24,48,1181,8
7452,35331082,35133388,8119,25,48,152,8
7453,35133380,35133388,7078,26,48,250,8
7454,35188007,35133388,7501,27,48,102,8
7455,35331077,35133388,6371,28,48,221,8
7456,35331028,35133388,5753,29,48,6,8
7457,35340003,35133388,3785,30,48,1029,8
7458,35331012,35133388,3652,33,48,386,8
7459,35133044,35133388,8888,34,48,146,8
7460,35133168,35133388,5298,35,48,54,8
7461,35133014,35133388,5544,36,48,206,8
7462,35133292,35133388,5989,37,48,140,8
7463,35340094,35133388,5129,38,48,1200,8
7464,35331084,35133388,7253,39,48,166,8
7465,35305149,35133388,4645,40,48,321,8
7466,35331086,35133388,3308,41,48,2,8
7467,35133360,35133388,5437,44,48,213,8
7468,35133075,35133388,8708,47,48,210,8
7469,35133388,35133388,0,48,48,8,8
7470,35133273,35133388,5093,49,48,50,8
7471,35133310,35133388,6830,50,48,227,8
7472,35340139,35133388,3624,51,48,2,8
7473,35331122,35133388,7263,52,48,184,8
7474,35188059,35133388,6855,53,48,288,8
7475,35340065,35133388,4461,54,48,449,8
7476,35331074,35133388,5441,56,48,234,8
7477,35133395,35133388,2297,57,48,344,8
7478,35133336,35133388,3166,58,48,1870,8
7479,35133314,35133388,1022,60,48,994,8
7480,35133026,35133388,2770,61,48,130,8
7481,35133339,35133388,9119,62,48,223,8
7482,35331018,35133388,6848,63,48,103,8
7483,35331067,35133388,8218,64,48,184,8
7484,35133170,35133388,10908,66,48,137,8
7485,35133293,35133388,3049,67,48,193,8
7486,35133227,35133388,9395,68,48,23,8
7487,35133372,35133388,6188,69,48,128,8
7488,35133418,35133388,10802,70,48,5,8
7489,35340141,35133388,4640,71,48,192,8
7490,35340079,35133388,3732,72,48,260,8
7491,35133038,35133388,8183,73,48,469,8
7492,35133340,35133388,9826,74,48,271,8
7493,35133033,35133388,7287,75,48,450,8
7494,35331014,35133388,7610,76,48,361,8
7495,35133346,35133388,7761,80,48,489,8
7496,35133046,35133388,5298,81,48,106,8
7497,35188048,35133388,8477,82,48,10,8
7498,35305165,35133388,5783,83,48,236,8
7499,35133364,35133388,7873,85,48,180,8
7500,35133039,35133388,5837,86,48,284,8
7501,35133012,35133388,939,88,48,74,8
7502,35133200,35133388,1799,89,48,305,8
7503,35133254,35133388,3674,90,48,161,8
7504,35133165,35133388,2171,92,48,13,8
7505,35331010,35133388,7376,93,48,237,8
7506,35133389,35133388,7062,95,48,291,8
7507,35133355,35133388,3865,96,48,17,8
7508,35331005,35133388,6545,97,48,129,8
7509,35133344,35133388,4616,98,48,87,8
7510,35133394,35133388,4839,99,48,333,8
7511,35340078,35133388,3351,101,48,301,8
7512,35133049,35133388,8142,102,48,219,8
7513,35331089,35133388,4376,103,48,3,8
7514,35133379,35133388,10338,104,48,519,8
7515,35331095,35133388,9000,105,48,3,8
7516,35133331,35133388,8370,106,48,162,8
7517,35331004,35133388,6474,107,48,267,8
7518,35133058,35133388,8453,108,48,169,8
7519,35340012,35133388,4186,109,48,640,8
7520,35133009,35133388,8291,110,48,237,8
7521,35133390,35133388,6776,111,48,103,8
7522,35133081,35133388,11321,112,48,1,8
7523,35133387,35133044,1863,0,34,2,146
7524,35331013,35133044,10281,1,34,88,146
7525,35171272,35133044,12542,2,34,85,146
7526,35340004,35133044,14331,3,34,499,146
7527,35171134,35133044,11459,4,34,213,146
7528,35133024,35133044,1329,5,34,126,146
7529,35133089,35133044,1317,6,34,160,146
7530,35133186,35133044,2814,7,34,309,146
7531,35133375,35133044,4824,8,34,211,146
7532,35331130,35133044,10910,9,34,64,146
7533,35133382,35133044,6701,10,34,265,146
7534,35171192,35133044,11817,11,34,69,146
7535,35133356,35133044,9194,12,34,74,146
7536,35171235,35133044,13657,13,34,517,146
7537,35331008,35133044,12714,15,34,150,146
7538,35133061,35133044,4089,16,34,34,146
7539,35171135,35133044,12580,17,34,126,146
7540,35133371,35133044,2479,18,34,258,146
7541,35133229,35133044,1329,19,34,101,146
7542,35133220,35133044,2514,20,34,121,146
7543,35133057,35133044,9172,21,34,322,146
7544,35133029,35133044,6726,22,34,590,146
7545,35331036,35133044,9613,23,34,9,146
7546,35133048,35133044,9172,24,34,1181,146
7547,35331082,35133044,11910,25,34,152,146
7548,35133380,35133044,4695,26,34,250,146
7549,35188007,35133044,6549,27,34,102,146
7550,35331077,35133044,7213,28,34,221,146
7551,35331028,35133044,8184,29,34,6,146
7552,35340003,35133044,12127,30,34,1029,146
7553,35171048,35133044,10117,31,34,251,146
7554,35171060,35133044,11906,32,34,800,146
7555,35331012,35133044,8230,33,34,386,146
7556,35133044,35133044,0,34,34,146,146
7557,35133168,35133044,3914,35,34,54,146
7558,35133014,35133044,3376,36,34,206,146
7559,35133292,35133044,9926,37,34,140,146
7560,35340094,35133044,13283,38,34,1200,146
7561,35331084,35133044,11102,39,34,166,146
7562,35305149,35133044,11822,40,34,321,146
7563,35331086,35133044,8208,41,34,2,146
7564,35171240,35133044,12831,42,34,283,146
7565,35133360,35133044,8805,44,34,213,146
7566,35171063,35133044,11150,45,34,273,146
7567,35171038,35133044,13091,46,34,167,146
7568,35133075,35133044,1696,47,34,210,146
7569,35133388,35133044,8888,48,34,8,146
7570,35133273,35133044,4642,49,34,50,146
7571,35133310,35133044,2479,50,34,227,146
7572,35340139,35133044,12488,51,34,2,146
7573,35331122,35133044,7011,52,34,184,146
7574,35188059,35133044,5657,53,34,288,146
7575,35340065,35133044,13306,54,34,449,146
7576,35171193,35133044,14171,55,34,211,146
7577,35331074,35133044,9694,56,34,234,146
7578,35133395,35133044,9172,57,34,344,146
7579,35133336,35133044,5763,58,34,1870,146
7580,35171020,35133044,14015,59,34,2,146
7581,35133314,35133044,9683,60,34,994,146
7582,35133026,35133044,8074,61,34,130,146
7583,35133339,35133044,2712,62,34,223,146
7584,35331018,35133044,12351,63,34,103,146
7585,35331067,35133044,12611,64,34,184,146
7586,35171208,35133044,9514,65,34,107,146
7587,35133170,35133044,2041,66,34,137,146
7588,35133293,35133044,7937,67,34,193,146
7589,35133227,35133044,892,68,34,23,146
7590,35133372,35133044,2700,69,34,128,146
7591,35133418,35133044,2175,70,34,5,146
7592,35340141,35133044,12665,71,34,192,146
7593,35340079,35133044,12264,72,34,260,146
7594,35133038,35133044,3765,73,34,469,146
7595,35133340,35133044,1814,74,34,271,146
7596,35133033,35133044,1647,75,34,450,146
7597,35331014,35133044,10895,76,34,361,146
7598,35171250,35133044,13742,77,34,196,146
7599,35171008,35133044,10776,78,34,214,146
7600,35171159,35133044,13256,79,34,1031,146
7601,35133346,35133044,1252,80,34,489,146
7602,35133046,35133044,3914,81,34,106,146
7603,35188048,35133044,3120,82,34,10,146
7604,35305165,35133044,12800,83,34,236,146
7605,35171241,35133044,12104,84,34,840,146
7606,35133364,35133044,2744,85,34,180,146
7607,35133039,35133044,3083,86,34,284,146
7608,35171160,35133044,11345,87,34,284,146
7609,35133012,35133044,9532,88,34,74,146
7610,35133200,35133044,8529,89,34,305,146
7611,35133254,35133044,6533,90,34,161,146
7612,35171056,35133044,13385,91,34,1,146
7613,35133165,35133044,7357,92,34,13,146
7614,35331010,35133044,10112,93,34,237,146
7615,35171283,35133044,11817,94,34,150,146
7616,35133389,35133044,2960,95,34,291,146
7617,35133355,35133044,6514,96,34,17,146
7618,35331005,35133044,7438,97,34,129,146
7619,35133344,35133044,8326,98,34,87,146
7620,35133394,35133044,7840,99,34,333,146
7621,35171107,35133044,14171,100,34,174,146
7622,35340078,35133044,11983,101,34,301,146
7623,35133049,35133044,2774,102,34,219,146
7624,35331089,35133044,6927,103,34,3,146
7625,35133379,35133044,1760,104,34,519,146
7626,35331095,35133044,13057,105,34,3,146
7627,35133331,35133044,1116,106,34,162,146
7628,35331004,35133044,9130,107,34,267,146
7629,35133058,35133044,4486,108,34,169,146
7630,35340012,35133044,12952,109,34,640,146
7631,35133009,35133044,2631,110,34,237,146
7632,35133390,35133044,2673,111,34,103,146
7633,35133081,35133044,2646,112,34,1,146
7634,35133387,35331013,9302,0,1,2,88
7635,35331013,35331013,0,1,1,88,88
7636,35340004,35331013,9936,3,1,499,88
7637,35133024,35331013,8990,5,1,126,88
7638,35133089,35331013,11046,6,1,160,88
7639,35133186,35331013,11791,7,1,309,88
7640,35133375,35331013,10854,8,1,211,88
7641,35331130,35331013,689,9,1,64,88
7642,35133382,35331013,4681,10,1,265,88
7643,35133356,35331013,10191,12,1,74,88
7644,35340005,35331013,11009,14,1,402,88
7645,35331008,35331013,2564,15,1,150,88
7646,35133061,35331013,10510,16,1,34,88
7647,35133371,35331013,7829,18,1,258,88
7648,35133229,35331013,8990,19,1,101,88
7649,35133220,35331013,7775,20,1,121,88
7650,35133057,35331013,8456,21,1,322,88
7651,35331036,35331013,672,23,1,9,88
7652,35133048,35331013,8456,24,1,1181,88
7653,35331082,35331013,2035,25,1,152,88
7654,35133380,35331013,11229,26,1,250,88
7655,35188007,35331013,4615,27,1,102,88
7656,35331077,35331013,3323,28,1,221,88
7657,35331028,35331013,2134,29,1,6,88
7658,35340003,35331013,9176,30,1,1029,88
7659,35331012,35331013,2854,33,1,386,88
7660,35133044,35331013,10281,34,1,146,88
7661,35133168,35331013,8615,35,1,54,88
7662,35133014,35331013,8137,36,1,206,88
7663,35133292,35331013,12057,37,1,140,88
7664,35340094,35331013,10434,38,1,1200,88
7665,35331084,35331013,1115,39,1,166,88
7666,35305149,35331013,10612,40,1,321,88
7667,35331086,35331013,3144,41,1,2,88
7668,35133360,35331013,11339,44,1,213,88
7669,35133075,35331013,9086,47,1,210,88
7670,35133388,35331013,6169,48,1,8,88
7671,35133273,35331013,9075,49,1,50,88
7672,35133310,35331013,7829,50,1,227,88
7673,35340139,35331013,7864,51,1,2,88
7674,35331122,35331013,4046,52,1,184,88
7675,35188059,35331013,4974,53,1,288,88
7676,35340065,35331013,7363,54,1,449,88
7677,35331074,35331013,779,56,1,234,88
7678,35133395,35331013,8456,57,1,344,88
7679,35133336,35331013,7009,58,1,1870,88
7680,35133314,35331013,6950,60,1,994,88
7681,35133026,35331013,3687,61,1,130,88
7682,35133339,35331013,11971,62,1,223,88
7683,35331018,35331013,2206,63,1,103,88
7684,35331067,35331013,2452,64,1,184,88
7685,35133170,35331013,11793,66,1,137,88
7686,35133293,35331013,3527,67,1,193,88
7687,35133227,35331013,10252,68,1,23,88
7688,35133372,35331013,8317,69,1,128,88
7689,35133418,35331013,11272,70,1,5,88
7690,35340141,35331013,10152,71,1,192,88
7691,35340079,35331013,8887,72,1,260,88
7692,35133038,35331013,11750,73,1,469,88
7693,35133340,35331013,10112,74,1,271,88
7694,35133033,35331013,8807,75,1,450,88
7695,35331014,35331013,1457,76,1,361,88
7696,35133346,35331013,9729,80,1,489,88
7697,35133046,35331013,8615,81,1,106,88
7698,35188048,35331013,7956,82,1,10,88
7699,35305165,35331013,11690,83,1,236,88
7700,35133364,35331013,10934,85,1,180,88
7701,35133039,35331013,7761,86,1,284,88
7702,35133012,35331013,5570,88,1,74,88
7703,35133200,35331013,4418,89,1,305,88
7704,35133254,35331013,4337,90,1,161,88
7705,35133165,35331013,4850,92,1,13,88
7706,35331010,35331013,1516,93,1,237,88
7707,35133389,35331013,10223,95,1,291,88
7708,35133355,35331013,4231,96,1,17,88
7709,35331005,35331013,3196,97,1,129,88
7710,35133344,35331013,10468,98,1,87,88
7711,35133394,35331013,10523,99,1,333,88
7712,35340078,35331013,8449,101,1,301,88
7713,35133049,35331013,7966,102,1,219,88
7714,35331089,35331013,3543,103,1,3,88
7715,35133379,35331013,10890,104,1,519,88
7716,35331095,35331013,3098,105,1,3,88
7717,35133331,35331013,10452,106,1,162,88
7718,35331004,35331013,1474,107,1,267,88
7719,35133058,35331013,12319,108,1,169,88
